ID,appellation,alternativeNames,gender,verbaleDating,wikidata_id,gnd_id,occupation,resource_urls
1889afbd-06d7-402b-9246-1b6a48d0c225,"Murrer, Johann",,MALE,,Q28049274,122150473,painter,
30b4d101-c278-421b-83e9-72bf6ff2ec24,"Christian, Sachsen-Weißenfels, Herzog",,MALE,,,119229102,commissioner,
1f9ebcb9-3b27-47da-82b7-d4116bb3785e,"Johann Georg, Sachsen-Weißenfels, Herzog",,MALE,,,10414064X,commissioner,
6f615fc0-17a0-4278-b758-17275c624dc1,"Mützel, Johann Christian",,MALE,,,,builder,
3601daf5-d374-40ca-80bb-52aaf9575dc5,"Buchau, Johann Conrad",,MALE,,,1153427184,builder,
98b57814-6c6e-468f-9dd5-efbf580f7cad,"Frantz, Johann",,MALE,,,,sculptor,
0ad47919-c448-44c1-b51e-c661777cc829,"Müller, Bernhard",,MALE,,,,sculptor,
054bfdef-dcaf-4c87-aca0-8281033936a0,"Bachhun, Andreas",,MALE,,,,sculptor,
fb65b0db-d32f-48e9-b1dd-d0a8ab0b44f8,"Minetti, Francesco Domenico",,MALE,,,,plasterer,
32f92957-afab-452b-806c-50b96a2cbf70,"Hopffe, Georg Friedrich",,MALE,,,,plasterer,
26b5d16f-4264-4a61-bb25-6095c5a4f122,"Minetti, Abondio",,MALE,,,,construction manager;plasterer,
efa46ce2-ba5e-4cbb-b91e-4bac7467b4a4,"Kutschmann, Max",,MALE,,,1042683131,painter,
3cb18027-e58f-40c8-8822-87fe10299b5b,"Mateyerlein, Andreas",,MALE,,,,painter,
2d6a313d-89be-4058-a17c-9696153a8984,"Oetken, August H. H.",,MALE,,,121569225,painter,
ce5c2c18-33b5-4f08-8d6f-40d4f65eebfa,"Breitenbauch, Christoph Adam von",,MALE,,,13795994X,commissioner,
8e152a20-c5f2-11e9-95a0-131a80945c0c,"Bobenhausen, Heinrich von",,MALE,,Q560804,129823570,commissioner,
65ba74c3-a02e-4af8-a3db-f404911d4fad,"Hund von Wenkheim, Georg",,MALE,,Q571507,131417207,commissioner,
2b44e2d3-53a0-4979-9ac0-d8a98b297b24,"Berwart, Blasius",,MALE,,Q9384296,130562769,architect;builder,
8928a791-c9a0-4e13-999e-ffc6aadf5aa2,"Bronner, Michael",,MALE,,,,architect,
c6160f76-a842-4346-9cb1-cb8fbeefc0b3,"Kirchmayer, Ferdinand",,MALE,,,,builder,
8cd25a47-a25c-4958-9a6a-6b3911227290,"Pittoni, Giovanni Battista",,MALE,,Q982011,118792407,painter,
610bebc6-a16f-4e2d-8ff1-a859ca2ad3a7,"Dorigny, Nicolas",,MALE,,Q512727,130051969,template provider,
265399a0-730c-4489-9bb3-4c7e2d399db0,"Ferri, Ciro",,MALE,,Q975452,121813738,template provider,
c422f7d4-d1a1-487a-a51b-3c078511eb88,"Bambini, Nicolò",,MALE,,Q1111424,128721081,template provider,
34ec4938-71ac-4425-8b94-9bfb4ebd3908,"Kaufmann, Jakob",,MALE,,,,architect,
b0014f8d-08e9-4758-8a6f-bd8de031a9bc,"Günther XLI., Schwarzburg, Graf",,MALE,,Q90957,101421745,commissioner,
ac2fc9ff-7c38-429b-a599-016a8cc1a676,"Wilhelm, Schwarzburg, Graf",,MALE,,Q1505862,120038315,commissioner,
6f2fb1fa-66f9-4f00-877d-483c1d84be61,"Clara, Schwarzburg-Frankenhausen, Gräfin",,MALE,,Q55875345,123625335,commissioner,
f124adf5-8a5c-4444-8543-ed55ab15de16,"Boy, Daniel",,MALE,,,,author,
fc43185c-b4ca-44e3-83c4-2d28768a120b,"Karl, Nassau-Usingen, Fürst",,MALE,,Q475936,102182213,commissioner,
b7953cac-2c90-4982-a3f2-5249523d925f,"Karl Wilhelm, Nassau-Usingen, Fürst","Carl Wilhelm, Nassau-Usingen, Fürst",MALE,,Q181553,137845022,commissioner,
55814224-d9c3-4cb0-876c-22f7987fa7c2,"Walrad, Nassau-Usingen, Fürst","Walrad, Nassau-Usingen, Graf",MALE,,Q475950,119333651,commissioner,
2164539a-9748-44e1-849d-c92061b4eaba,"Charlotta Amalia, Nassau-Usingen, Fürstin",121193136,FEMALE,,,,commissioner,
9d9dba87-6ff9-4647-aa2b-1ed7523dbdba,"Faber, Johann Wilhelm",,MALE,,,,architect,
1bfde43e-689e-48fa-8076-3bdbee0b6fce,"Stengel, Friedrich Joachim",,MALE,,Q91920,118617664,architect;commissioner,
b31771b8-eb1c-4955-93f5-9e0602cca37f,"Leitenstorffer, Franz Anton von","Leydensdorff, Franz Anton von;Leidensdorfer, Franz Anton von",MALE,,Q16006198,118572504,artist;painter,
e3ca1cdf-4882-4477-a204-8ae2281405ab,"Ignaz Servatius Roll zu Bernau, Freiherr von",,MALE,,,,commissioner,
6d237578-2fed-4b58-a03a-44bddc864993,"Reinhard Ignaz Franz, Schönau, Graf von",,MALE,,,,commissioner,
fa20bf0e-fb90-48c1-aa03-454e6ce97ee5,"Feuchtmayer, Joseph Anton",,MALE,,Q323434,118532707,plasterer,
9ec3899b-bbeb-488b-8498-cb99596b787a,"Retti, Leopoldo",,MALE,,Q1819959,118890301,architect,
1622e8a3-fdda-4ad8-99da-dbdd0b2f3304,"Elisabeth Friederike Sophie, Württemberg, Herzogin, geb. Brandenburg-Bayreuth",,FEMALE,,,118957732,commissioner,
8447c05b-c4f8-4ac0-a273-e0ebfc5b49c2,"Stößer, Johann Peter",,MALE,,,,image carver;plasterer,
80d66bb0-c4c8-11e9-8385-59bf93401dce,"Hetsch, Philipp Friedrich von",,MALE,,Q878171,116778830,painter,
72f433e4-228d-4478-b6b0-2875e074f564,"Coypel, Charles-Antoine",,MALE,,Q113536,119242427,template provider,
26adf62a-7a64-4308-ac85-884639b4d268,"Tardieu, Nicolas-Henri",,MALE,,,1025643178,template provider,
025f0273-d978-4645-9fba-29d9e63aed97,"Manninger, Karl",,MALE,,,120679418,painter,
c186c695-9e42-40ce-8804-a3453a84ab0a,"Cesio, Carlo",,MALE,,Q2918353,130407399,originator;template provider,
563cccfc-141d-4ce0-b248-ed9378f63dcf,"Barocci, Federico",,MALE,,,119256908,template provider,
69d6518e-d433-4fc6-a543-a80ce5d1f985,"Aemilie Antoinie, Oldenburg-Delmenhorst, Gräfin",,FEMALE,,,,commissioner,
68199071-1469-4f9e-85f2-4ec243fd99c3,"Albert Anton, Schwarzburg-Rudolstadt, Graf",,MALE,,Q69960,102109230,commissioner,
b3625d39-a523-41b0-835b-8f7d5f6d6496,"Henning, Christopher",,MALE,,,,painter,
7ea903a1-ee3e-4cff-87aa-5002d81a6335,"Siegfried, Johann (Hans) Heinrich",,MALE,,,,painter,
970cb2e9-3677-433c-b4b1-74c19c1e9bbc,"Bergler, Joseph, der Ältere",,MALE,,,,sculptor,
eacf15b5-d08b-478f-8af0-11c1db3c5290,"Modler, Melchior",,MALE,,,,plasterer,
ca721c24-2029-48d6-afad-2111db362097,"Modler, Kaspar",,MALE,,,,plasterer,
c4c6bbd4-f40e-49de-80e2-24bdfb3a1d15,"Modler, Johann Baptist",,MALE,,Q1692571,121161854,plasterer,
210b44ab-89bd-4908-9245-e6f154ed8d69,"Modler, Joseph Narziß",,MALE,,,,plasterer,
